#-----------------------------------------------------------------------------
# Date d'extraction : 16/07/2019 - 07h16 loc.
#-----------------------------------------------------------------------------
# Producteur : DCLIM
# Experience : CLIMSEC
# Modele     : ARPEGE_RETIC
# Scenario :
#     A2 : scenario A2
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : saisonnier
#                  (1 - hiver, 2 - printemps, 3 - été, 4 - automne)
#-----------------------------------------------------------------------------
# Indices : 
#     NORSSWI : Intégration de Indicateur sècheresse d'humidité des sols (null)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;Saison;NORSSWI;
#-----------------------------------------------------------------------------
12923;48.0219;0.7815;A2;H3;2;-2.22;
12923;48.0219;0.7815;A2;H3;3;-2.32;
12923;48.0219;0.7815;A2;H3;4;-3.09;
12924;48.0233;0.8887;A2;H3;1;-3.34;
12924;48.0233;0.8887;A2;H3;2;-3.69;
12924;48.0233;0.8887;A2;H3;3;-2.24;
12924;48.0233;0.8887;A2;H3;4;-3.74;
12925;48.0246;0.9959;A2;H3;1;-3.76;
12925;48.0246;0.9959;A2;H3;2;-3.34;
12925;48.0246;0.9959;A2;H3;3;-2.12;
12925;48.0246;0.9959;A2;H3;4;-3.34;
12926;48.0257;1.1032;A2;H3;1;-3.7;
12926;48.0257;1.1032;A2;H3;2;-3.49;
12926;48.0257;1.1032;A2;H3;3;-2.22;
12926;48.0257;1.1032;A2;H3;4;-3.38;
12927;48.0268;1.2104;A2;H3;1;-2.04;
12927;48.0268;1.2104;A2;H3;2;-3.41;
12927;48.0268;1.2104;A2;H3;3;-2.34;
12927;48.0268;1.2104;A2;H3;4;-2.85;
12928;48.0278;1.3176;A2;H3;1;-1.62;
12928;48.0278;1.3176;A2;H3;2;-2.48;
12928;48.0278;1.3176;A2;H3;3;-2.47;
12928;48.0278;1.3176;A2;H3;4;-2.08;
12929;48.0287;1.4249;A2;H3;1;-1.62;
12929;48.0287;1.4249;A2;H3;2;-2.6;
12929;48.0287;1.4249;A2;H3;3;-2.32;
12929;48.0287;1.4249;A2;H3;4;-1.93;
12930;48.0295;1.5321;A2;H3;1;-1.93;
12930;48.0295;1.5321;A2;H3;2;-2.32;
12930;48.0295;1.5321;A2;H3;3;-2.15;
12930;48.0295;1.5321;A2;H3;4;-2.83;
12931;48.0302;1.6394;A2;H3;1;-1.94;
12931;48.0302;1.6394;A2;H3;2;-2.34;
12931;48.0302;1.6394;A2;H3;3;-2.19;
12931;48.0302;1.6394;A2;H3;4;-2.84;
12932;48.0308;1.7466;A2;H3;1;-1.97;
12932;48.0308;1.7466;A2;H3;2;-2.48;
12932;48.0308;1.7466;A2;H3;3;-2.15;
12932;48.0308;1.7466;A2;H3;4;-2.87;
12933;48.0312;1.8539;A2;H3;1;-1.76;
12933;48.0312;1.8539;A2;H3;2;-2.1;
12933;48.0312;1.8539;A2;H3;3;-1.9;
12933;48.0312;1.8539;A2;H3;4;-2.44;
12934;48.0316;1.9611;A2;H3;1;-1.6;
12934;48.0316;1.9611;A2;H3;2;-2.23;
12934;48.0316;1.9611;A2;H3;3;-1.92;
12934;48.0316;1.9611;A2;H3;4;-2.49;
12935;48.0319;2.0684;A2;H3;1;-1.72;
12935;48.0319;2.0684;A2;H3;2;-2.69;
12935;48.0319;2.0684;A2;H3;3;-1.9;
12935;48.0319;2.0684;A2;H3;4;-2.5;
12936;48.0321;2.1756;A2;H3;1;-1.71;
12936;48.0321;2.1756;A2;H3;2;-2.47;
12936;48.0321;2.1756;A2;H3;3;-1.85;
12936;48.0321;2.1756;A2;H3;4;-2.49;
12937;48.0322;2.2829;A2;H3;1;-1.76;
12937;48.0322;2.2829;A2;H3;2;-2.7;
12937;48.0322;2.2829;A2;H3;3;-1.92;
12937;48.0322;2.2829;A2;H3;4;-2.61;
12938;48.0322;2.3901;A2;H3;1;-2.26;
12938;48.0322;2.3901;A2;H3;2;-2.72;
12938;48.0322;2.3901;A2;H3;3;-1.52;
12938;48.0322;2.3901;A2;H3;4;-2.24;
12939;48.0321;2.4974;A2;H3;1;-2.12;
12939;48.0321;2.4974;A2;H3;2;-2.97;
12939;48.0321;2.4974;A2;H3;3;-1.67;
12939;48.0321;2.4974;A2;H3;4;-2.39;
12940;48.0319;2.6047;A2;H3;1;-2.38;
12940;48.0319;2.6047;A2;H3;2;-2.95;
12940;48.0319;2.6047;A2;H3;3;-1.67;
12940;48.0319;2.6047;A2;H3;4;-2.3;
12941;48.0316;2.7119;A2;H3;1;-2.45;
12941;48.0316;2.7119;A2;H3;2;-2.43;
12941;48.0316;2.7119;A2;H3;3;-1.63;
12941;48.0316;2.7119;A2;H3;4;-2.28;
12942;48.0313;2.8192;A2;H3;1;-2.47;
12942;48.0313;2.8192;A2;H3;2;-3.06;
12942;48.0313;2.8192;A2;H3;3;-2.22;
12942;48.0313;2.8192;A2;H3;4;-2.96;
12943;48.0308;2.9264;A2;H3;1;-3.01;
12943;48.0308;2.9264;A2;H3;2;-2.38;
12943;48.0308;2.9264;A2;H3;3;-1.57;
12943;48.0308;2.9264;A2;H3;4;-2.53;
12944;48.0302;3.0337;A2;H3;1;-3.56;
12944;48.0302;3.0337;A2;H3;2;-2.12;
12944;48.0302;3.0337;A2;H3;3;-1.52;
12944;48.0302;3.0337;A2;H3;4;-2.68;
12945;48.0295;3.1409;A2;H3;1;-3.24;
12945;48.0295;3.1409;A2;H3;2;-2.1;
12945;48.0295;3.1409;A2;H3;3;-1.55;
12945;48.0295;3.1409;A2;H3;4;-2.71;
12946;48.0287;3.2482;A2;H3;1;-2.41;
12946;48.0287;3.2482;A2;H3;2;-2.69;
12946;48.0287;3.2482;A2;H3;3;-1.68;
12946;48.0287;3.2482;A2;H3;4;-2.51;
12947;48.0278;3.3554;A2;H3;1;-1.57;
12947;48.0278;3.3554;A2;H3;2;-3.39;
12947;48.0278;3.3554;A2;H3;3;-1.89;
12947;48.0278;3.3554;A2;H3;4;-1.94;
12948;48.0268;3.4626;A2;H3;1;-1.7;
12948;48.0268;3.4626;A2;H3;2;-3.46;
12948;48.0268;3.4626;A2;H3;3;-2.08;
12948;48.0268;3.4626;A2;H3;4;-2.09;
12949;48.0258;3.5699;A2;H3;1;-1.65;
12949;48.0258;3.5699;A2;H3;2;-3.45;
12949;48.0258;3.5699;A2;H3;3;-1.78;
12949;48.0258;3.5699;A2;H3;4;-2.04;
12950;48.0246;3.6771;A2;H3;1;-1.5;
12950;48.0246;3.6771;A2;H3;2;-2.93;
12950;48.0246;3.6771;A2;H3;3;-1.26;
12950;48.0246;3.6771;A2;H3;4;-2;
12951;48.0233;3.7843;A2;H3;1;-1.41;
12951;48.0233;3.7843;A2;H3;2;-2.98;
12951;48.0233;3.7843;A2;H3;3;-1.24;
12951;48.0233;3.7843;A2;H3;4;-1.9;
12952;48.0219;3.8915;A2;H3;1;-1.4;
12952;48.0219;3.8915;A2;H3;2;-2.99;
12952;48.0219;3.8915;A2;H3;3;-1.95;
12952;48.0219;3.8915;A2;H3;4;-2.1;
12953;48.0205;3.9987;A2;H3;1;-1.44;
12953;48.0205;3.9987;A2;H3;2;-2.81;
12953;48.0205;3.9987;A2;H3;3;-2.31;
12953;48.0205;3.9987;A2;H3;4;-2.32;
12954;48.0189;4.106;A2;H3;1;-1.47;
12954;48.0189;4.106;A2;H3;2;-2.97;
12954;48.0189;4.106;A2;H3;3;-2.13;
12954;48.0189;4.106;A2;H3;4;-2.37;
12955;48.0172;4.2132;A2;H3;1;-1.71;
12955;48.0172;4.2132;A2;H3;2;-3.13;
12955;48.0172;4.2132;A2;H3;3;-2.14;
12955;48.0172;4.2132;A2;H3;4;-3.12;
12956;48.0155;4.3203;A2;H3;1;-1.69;
12956;48.0155;4.3203;A2;H3;2;-3.15;
12956;48.0155;4.3203;A2;H3;3;-2.23;
12956;48.0155;4.3203;A2;H3;4;-2.87;
12957;48.0136;4.4275;A2;H3;1;-1.68;
12957;48.0136;4.4275;A2;H3;2;-2.83;
12957;48.0136;4.4275;A2;H3;3;-2.56;
12957;48.0136;4.4275;A2;H3;4;-2.98;
12958;48.0116;4.5347;A2;H3;1;-1.7;
12958;48.0116;4.5347;A2;H3;2;-3.02;
12958;48.0116;4.5347;A2;H3;3;-2.78;
12958;48.0116;4.5347;A2;H3;4;-3.07;
12959;48.0096;4.6419;A2;H3;1;-1.86;
12959;48.0096;4.6419;A2;H3;2;-2.92;
12959;48.0096;4.6419;A2;H3;3;-2.19;
12959;48.0096;4.6419;A2;H3;4;-2.3;
12960;48.0074;4.749;A2;H3;1;-1.83;
12960;48.0074;4.749;A2;H3;2;-3.45;
12960;48.0074;4.749;A2;H3;3;-2.44;
12960;48.0074;4.749;A2;H3;4;-2.8;
12961;48.0052;4.8562;A2;H3;1;-1.78;
12961;48.0052;4.8562;A2;H3;2;-3.42;
12961;48.0052;4.8562;A2;H3;3;-2.27;
12961;48.0052;4.8562;A2;H3;4;-2.69;
12962;48.0028;4.9633;A2;H3;1;-1.86;
12962;48.0028;4.9633;A2;H3;2;-3.24;
12962;48.0028;4.9633;A2;H3;3;-2.51;
12962;48.0028;4.9633;A2;H3;4;-2.7;
12963;48.0004;5.0705;A2;H3;1;-1.91;
12963;48.0004;5.0705;A2;H3;2;-3.05;
12963;48.0004;5.0705;A2;H3;3;-2.15;
12963;48.0004;5.0705;A2;H3;4;-2.61;
12964;47.9978;5.1776;A2;H3;1;-1.73;
12964;47.9978;5.1776;A2;H3;2;-3.55;
12964;47.9978;5.1776;A2;H3;3;-2.11;
12964;47.9978;5.1776;A2;H3;4;-2.48;
12965;47.9952;5.2847;A2;H3;1;-1.96;
12965;47.9952;5.2847;A2;H3;2;-2.43;
12965;47.9952;5.2847;A2;H3;3;-2.08;
12965;47.9952;5.2847;A2;H3;4;-2.57;
12966;47.9924;5.3918;A2;H3;1;-2.06;
12966;47.9924;5.3918;A2;H3;2;-2.66;
12966;47.9924;5.3918;A2;H3;3;-2.01;
12966;47.9924;5.3918;A2;H3;4;-2.49;
12967;47.9896;5.4989;A2;H3;1;-2.07;
12967;47.9896;5.4989;A2;H3;2;-3.14;
12967;47.9896;5.4989;A2;H3;3;-1.84;
12967;47.9896;5.4989;A2;H3;4;-2.35;
12968;47.9866;5.606;A2;H3;1;-2.12;
12968;47.9866;5.606;A2;H3;2;-3.21;
12968;47.9866;5.606;A2;H3;3;-1.88;
12968;47.9866;5.606;A2;H3;4;-2.38;
12969;47.9836;5.713;A2;H3;1;-2.19;
12969;47.9836;5.713;A2;H3;2;-2.84;
12969;47.9836;5.713;A2;H3;3;-1.85;
12969;47.9836;5.713;A2;H3;4;-2.68;
12970;47.9804;5.8201;A2;H3;1;-1.9;
12970;47.9804;5.8201;A2;H3;2;-3.23;
12970;47.9804;5.8201;A2;H3;3;-2.66;
12970;47.9804;5.8201;A2;H3;4;-3.01;
12971;47.9772;5.9271;A2;H3;1;-1.87;
12971;47.9772;5.9271;A2;H3;2;-3.18;
12971;47.9772;5.9271;A2;H3;3;-2.17;
12971;47.9772;5.9271;A2;H3;4;-2.26;
12972;47.9739;6.0341;A2;H3;1;-2.18;
12972;47.9739;6.0341;A2;H3;2;-2.87;
12972;47.9739;6.0341;A2;H3;3;-2.16;
12972;47.9739;6.0341;A2;H3;4;-2.95;
12973;47.9704;6.1412;A2;H3;1;-2.06;
12973;47.9704;6.1412;A2;H3;2;-3.58;
12973;47.9704;6.1412;A2;H3;3;-3;
12973;47.9704;6.1412;A2;H3;4;-2.63;
12974;47.9669;6.2482;A2;H3;1;-2.09;
12974;47.9669;6.2482;A2;H3;2;-3.55;
12974;47.9669;6.2482;A2;H3;3;-2.83;
12974;47.9669;6.2482;A2;H3;4;-2.62;
12975;47.9633;6.3551;A2;H3;1;-2.22;
12975;47.9633;6.3551;A2;H3;2;-3.42;
12975;47.9633;6.3551;A2;H3;3;-2.86;
12975;47.9633;6.3551;A2;H3;4;-2.72;
12976;47.9596;6.4621;A2;H3;1;-1.99;
12976;47.9596;6.4621;A2;H3;2;-3.18;
12976;47.9596;6.4621;A2;H3;3;-2.36;
12976;47.9596;6.4621;A2;H3;4;-2.95;
12977;47.9557;6.5691;A2;H3;1;-2.05;
12977;47.9557;6.5691;A2;H3;2;-2.98;
12977;47.9557;6.5691;A2;H3;3;-2.69;
12977;47.9557;6.5691;A2;H3;4;-3.2;
12978;47.9518;6.676;A2;H3;1;-2.11;
12978;47.9518;6.676;A2;H3;2;-3.02;
12978;47.9518;6.676;A2;H3;3;-2.87;
12978;47.9518;6.676;A2;H3;4;-3.41;
12979;47.9478;6.7829;A2;H3;1;-2.21;
12979;47.9478;6.7829;A2;H3;2;-3.12;
12979;47.9478;6.7829;A2;H3;3;-2.86;
12979;47.9478;6.7829;A2;H3;4;-3.43;
12980;47.9437;6.8898;A2;H3;1;-2.12;
12980;47.9437;6.8898;A2;H3;2;-2.67;
12980;47.9437;6.8898;A2;H3;3;-3.13;
12980;47.9437;6.8898;A2;H3;4;-3.34;
12981;47.9395;6.9967;A2;H3;1;-1.66;
12981;47.9395;6.9967;A2;H3;2;-3.22;
12981;47.9395;6.9967;A2;H3;3;-3.24;
12981;47.9395;6.9967;A2;H3;4;-3.06;
12982;47.9352;7.1036;A2;H3;1;-1.99;
12982;47.9352;7.1036;A2;H3;2;-2.83;
12982;47.9352;7.1036;A2;H3;3;-3.65;
12982;47.9352;7.1036;A2;H3;4;-2.72;
12983;47.9308;7.2104;A2;H3;1;-1.68;
12983;47.9308;7.2104;A2;H3;2;-2.61;
12983;47.9308;7.2104;A2;H3;3;-3.98;
12983;47.9308;7.2104;A2;H3;4;-3.58;
12984;47.9262;7.3173;A2;H3;1;-1.22;
12984;47.9262;7.3173;A2;H3;2;-2.36;
12984;47.9262;7.3173;A2;H3;3;-2.82;
12984;47.9262;7.3173;A2;H3;4;-2.1;
12985;47.9216;7.4241;A2;H3;1;-1.3;
12985;47.9216;7.4241;A2;H3;2;-2.36;
12985;47.9216;7.4241;A2;H3;3;-3.07;
12985;47.9216;7.4241;A2;H3;4;-2.41;
12986;47.9169;7.5309;A2;H3;1;-1.28;
12986;47.9169;7.5309;A2;H3;2;-2.6;
12986;47.9169;7.5309;A2;H3;3;-2.92;
12986;47.9169;7.5309;A2;H3;4;-2.24;
13018;47.9125;-4.3599;A2;H3;1;-5.39;
13018;47.9125;-4.3599;A2;H3;2;-2.56;
13018;47.9125;-4.3599;A2;H3;3;-2.55;
13018;47.9125;-4.3599;A2;H3;4;-3.7;
13019;47.9186;-4.2533;A2;H3;1;-2.77;
13019;47.9186;-4.2533;A2;H3;2;-1.22;
13019;47.9186;-4.2533;A2;H3;3;-1.41;
13019;47.9186;-4.2533;A2;H3;4;-3.01;
13020;47.9245;-4.1466;A2;H3;1;-3.66;
13020;47.9245;-4.1466;A2;H3;2;-1.17;
13020;47.9245;-4.1466;A2;H3;3;-1.56;
13020;47.9245;-4.1466;A2;H3;4;-3.04;
13021;47.9304;-4.0399;A2;H3;1;-3.58;
13021;47.9304;-4.0399;A2;H3;2;-1.18;
13021;47.9304;-4.0399;A2;H3;3;-1.58;
13021;47.9304;-4.0399;A2;H3;4;-3.02;
13022;47.9362;-3.9332;A2;H3;1;-2.63;
13022;47.9362;-3.9332;A2;H3;2;-1.23;
13022;47.9362;-3.9332;A2;H3;3;-1.47;
13022;47.9362;-3.9332;A2;H3;4;-3.04;
13023;47.9419;-3.8265;A2;H3;1;-2.51;
13023;47.9419;-3.8265;A2;H3;2;-1.25;
13023;47.9419;-3.8265;A2;H3;3;-1.48;
13023;47.9419;-3.8265;A2;H3;4;-3.14;
13024;47.9475;-3.7197;A2;H3;1;-2.64;
13024;47.9475;-3.7197;A2;H3;2;-1.25;
13024;47.9475;-3.7197;A2;H3;3;-1.49;
13024;47.9475;-3.7197;A2;H3;4;-3.13;
13025;47.953;-3.613;A2;H3;1;-2.83;
13025;47.953;-3.613;A2;H3;2;-1.24;
13025;47.953;-3.613;A2;H3;3;-1.46;
13025;47.953;-3.613;A2;H3;4;-3.06;
13026;47.9584;-3.5062;A2;H3;1;-2.73;
13026;47.9584;-3.5062;A2;H3;2;-1.24;
13026;47.9584;-3.5062;A2;H3;3;-1.46;
13026;47.9584;-3.5062;A2;H3;4;-3.08;
13027;47.9636;-3.3993;A2;H3;1;-2.81;
13027;47.9636;-3.3993;A2;H3;2;-1.27;
13027;47.9636;-3.3993;A2;H3;3;-1.77;
13027;47.9636;-3.3993;A2;H3;4;-2.7;
13028;47.9688;-3.2925;A2;H3;1;-2.71;
13028;47.9688;-3.2925;A2;H3;2;-1.25;
13028;47.9688;-3.2925;A2;H3;3;-1.81;
13028;47.9688;-3.2925;A2;H3;4;-2.8;
13029;47.9739;-3.1856;A2;H3;1;-2.61;
13029;47.9739;-3.1856;A2;H3;2;-1.25;
13029;47.9739;-3.1856;A2;H3;3;-1.77;
13029;47.9739;-3.1856;A2;H3;4;-2.82;
13030;47.9789;-3.0787;A2;H3;1;-3.84;
13030;47.9789;-3.0787;A2;H3;2;-1.62;
13030;47.9789;-3.0787;A2;H3;3;-2.02;
13030;47.9789;-3.0787;A2;H3;4;-2.61;
13031;47.9839;-2.9718;A2;H3;1;-3.76;
13031;47.9839;-2.9718;A2;H3;2;-1.41;
13031;47.9839;-2.9718;A2;H3;3;-1.9;
13031;47.9839;-2.9718;A2;H3;4;-2.63;
13032;47.9887;-2.8649;A2;H3;1;-3.72;
13032;47.9887;-2.8649;A2;H3;2;-1.41;
13032;47.9887;-2.8649;A2;H3;3;-1.89;
13032;47.9887;-2.8649;A2;H3;4;-2.7;
13033;47.9934;-2.758;A2;H3;1;-3.74;
13033;47.9934;-2.758;A2;H3;2;-1.41;
13033;47.9934;-2.758;A2;H3;3;-1.9;
13033;47.9934;-2.758;A2;H3;4;-2.87;
13034;47.998;-2.651;A2;H3;1;-3.71;
13034;47.998;-2.651;A2;H3;2;-1.6;
13034;47.998;-2.651;A2;H3;3;-2.02;
13034;47.998;-2.651;A2;H3;4;-2.92;
13035;48.0025;-2.544;A2;H3;1;-4.63;
13035;48.0025;-2.544;A2;H3;2;-2.81;
13035;48.0025;-2.544;A2;H3;3;-2.66;
13035;48.0025;-2.544;A2;H3;4;-2.94;
13036;48.0069;-2.437;A2;H3;1;-4.29;
13036;48.0069;-2.437;A2;H3;2;-2.15;
13036;48.0069;-2.437;A2;H3;3;-2.27;
13036;48.0069;-2.437;A2;H3;4;-2.69;
13037;48.0112;-2.33;A2;H3;1;-4.32;
13037;48.0112;-2.33;A2;H3;2;-1.98;
13037;48.0112;-2.33;A2;H3;3;-2.2;
13037;48.0112;-2.33;A2;H3;4;-2.61;
13038;48.0154;-2.223;A2;H3;1;-4.59;
13038;48.0154;-2.223;A2;H3;2;-2.76;
13038;48.0154;-2.223;A2;H3;3;-2.46;
13038;48.0154;-2.223;A2;H3;4;-3.12;
13039;48.0196;-2.1159;A2;H3;1;-4.48;
13039;48.0196;-2.1159;A2;H3;2;-2.6;
13039;48.0196;-2.1159;A2;H3;3;-2.4;
13039;48.0196;-2.1159;A2;H3;4;-3.01;
13040;48.0236;-2.0089;A2;H3;1;-4.1;
13040;48.0236;-2.0089;A2;H3;2;-1.8;
13040;48.0236;-2.0089;A2;H3;3;-1.81;
13040;48.0236;-2.0089;A2;H3;4;-2.94;
13041;48.0275;-1.9018;A2;H3;1;-3.98;
13041;48.0275;-1.9018;A2;H3;2;-2.57;
13041;48.0275;-1.9018;A2;H3;3;-2.18;
13041;48.0275;-1.9018;A2;H3;4;-2.56;
13042;48.0314;-1.7947;A2;H3;1;-3.8;
13042;48.0314;-1.7947;A2;H3;2;-2.62;
13042;48.0314;-1.7947;A2;H3;3;-2.2;
13042;48.0314;-1.7947;A2;H3;4;-2.74;
13043;48.0351;-1.6876;A2;H3;1;-3.79;
13043;48.0351;-1.6876;A2;H3;2;-2.19;
13043;48.0351;-1.6876;A2;H3;3;-2.2;
13043;48.0351;-1.6876;A2;H3;4;-2.53;
13044;48.0387;-1.5804;A2;H3;1;-3.9;
13044;48.0387;-1.5804;A2;H3;2;-2.46;
13044;48.0387;-1.5804;A2;H3;3;-2.22;
13044;48.0387;-1.5804;A2;H3;4;-2.57;
13045;48.0423;-1.4733;A2;H3;1;-3.9;
13045;48.0423;-1.4733;A2;H3;2;-2.32;
13045;48.0423;-1.4733;A2;H3;3;-2.09;
13045;48.0423;-1.4733;A2;H3;4;-2.56;
13046;48.0457;-1.3661;A2;H3;1;-3.9;
13046;48.0457;-1.3661;A2;H3;2;-2.24;
13046;48.0457;-1.3661;A2;H3;3;-2.1;
13046;48.0457;-1.3661;A2;H3;4;-2.54;
13047;48.049;-1.259;A2;H3;1;-3.83;
13047;48.049;-1.259;A2;H3;2;-1.93;
13047;48.049;-1.259;A2;H3;3;-1.81;
13047;48.049;-1.259;A2;H3;4;-2.55;
13048;48.0523;-1.1518;A2;H3;1;-4.06;
13048;48.0523;-1.1518;A2;H3;2;-1.83;
13048;48.0523;-1.1518;A2;H3;3;-1.8;
13048;48.0523;-1.1518;A2;H3;4;-2.47;
13049;48.0554;-1.0446;A2;H3;1;-3.42;
13049;48.0554;-1.0446;A2;H3;2;-2.39;
13049;48.0554;-1.0446;A2;H3;3;-1.97;
13049;48.0554;-1.0446;A2;H3;4;-2.42;
13050;48.0585;-0.9374;A2;H3;1;-3.41;
13050;48.0585;-0.9374;A2;H3;2;-2.22;
13050;48.0585;-0.9374;A2;H3;3;-1.78;
13050;48.0585;-0.9374;A2;H3;4;-2.38;
13051;48.0614;-0.8302;A2;H3;1;-3.29;
13051;48.0614;-0.8302;A2;H3;2;-2.16;
13051;48.0614;-0.8302;A2;H3;3;-1.88;
13051;48.0614;-0.8302;A2;H3;4;-2.37;
13052;48.0643;-0.7229;A2;H3;1;-3.27;
13052;48.0643;-0.7229;A2;H3;2;-1.96;
13052;48.0643;-0.7229;A2;H3;3;-1.82;
13052;48.0643;-0.7229;A2;H3;4;-2.45;
13053;48.067;-0.6157;A2;H3;1;-3.27;
13053;48.067;-0.6157;A2;H3;2;-2.38;
13053;48.067;-0.6157;A2;H3;3;-1.83;
13053;48.067;-0.6157;A2;H3;4;-2.47;
13054;48.0697;-0.5084;A2;H3;1;-2.97;
13054;48.0697;-0.5084;A2;H3;2;-2.26;
13054;48.0697;-0.5084;A2;H3;3;-1.54;
13054;48.0697;-0.5084;A2;H3;4;-2.41;
13055;48.0722;-0.4012;A2;H3;1;-3.19;
13055;48.0722;-0.4012;A2;H3;2;-2.42;
13055;48.0722;-0.4012;A2;H3;3;-1.5;
13055;48.0722;-0.4012;A2;H3;4;-2.54;
13056;48.0747;-0.2939;A2;H3;1;-3.26;
13056;48.0747;-0.2939;A2;H3;2;-2.55;
13056;48.0747;-0.2939;A2;H3;3;-1.68;
13056;48.0747;-0.2939;A2;H3;4;-2.43;
13057;48.077;-0.1866;A2;H3;1;-2.91;
13057;48.077;-0.1866;A2;H3;2;-2.5;
13057;48.077;-0.1866;A2;H3;3;-2.06;
13057;48.077;-0.1866;A2;H3;4;-2.46;
13058;48.0793;-0.0793;A2;H3;1;-2.64;
13058;48.0793;-0.0793;A2;H3;2;-2.48;
13058;48.0793;-0.0793;A2;H3;3;-1.68;
13058;48.0793;-0.0793;A2;H3;4;-2.37;
13059;48.0815;0.028;A2;H3;1;-3;
13059;48.0815;0.028;A2;H3;2;-2.15;
13059;48.0815;0.028;A2;H3;3;-1.55;
13059;48.0815;0.028;A2;H3;4;-2.39;
13060;48.0835;0.1353;A2;H3;1;-2.39;
13060;48.0835;0.1353;A2;H3;2;-2.08;
13060;48.0835;0.1353;A2;H3;3;-1.95;
13060;48.0835;0.1353;A2;H3;4;-2.7;
13061;48.0855;0.2427;A2;H3;1;-2.37;
13061;48.0855;0.2427;A2;H3;2;-2.08;
13061;48.0855;0.2427;A2;H3;3;-2.01;
13061;48.0855;0.2427;A2;H3;4;-2.77;
13062;48.0874;0.35;A2;H3;1;-2.36;
13062;48.0874;0.35;A2;H3;2;-2.07;
13062;48.0874;0.35;A2;H3;3;-2.14;
13062;48.0874;0.35;A2;H3;4;-2.8;
13063;48.0891;0.4573;A2;H3;1;-2.39;
13063;48.0891;0.4573;A2;H3;2;-2.05;
13063;48.0891;0.4573;A2;H3;3;-2.13;
13063;48.0891;0.4573;A2;H3;4;-2.77;
13064;48.0908;0.5647;A2;H3;1;-2.4;
13064;48.0908;0.5647;A2;H3;2;-2.16;
13064;48.0908;0.5647;A2;H3;3;-1.98;
13064;48.0908;0.5647;A2;H3;4;-2.66;
13065;48.0924;0.672;A2;H3;1;-2.42;
13065;48.0924;0.672;A2;H3;2;-2.09;
13065;48.0924;0.672;A2;H3;3;-2.2;
13065;48.0924;0.672;A2;H3;4;-2.94;
13066;48.0938;0.7794;A2;H3;1;-2.7;
13066;48.0938;0.7794;A2;H3;2;-2.56;
13066;48.0938;0.7794;A2;H3;3;-2.18;
13066;48.0938;0.7794;A2;H3;4;-2.9;
13067;48.0952;0.8867;A2;H3;1;-3.21;
13067;48.0952;0.8867;A2;H3;2;-3.83;
13067;48.0952;0.8867;A2;H3;3;-2.42;
13067;48.0952;0.8867;A2;H3;4;-4.02;
13068;48.0965;0.9941;A2;H3;1;-3.89;
13068;48.0965;0.9941;A2;H3;2;-3.21;
13068;48.0965;0.9941;A2;H3;3;-2.03;
13068;48.0965;0.9941;A2;H3;4;-3.27;
13069;48.0977;1.1015;A2;H3;1;-2.19;
13069;48.0977;1.1015;A2;H3;2;-3.42;
13069;48.0977;1.1015;A2;H3;3;-2.31;
13069;48.0977;1.1015;A2;H3;4;-2.91;
13070;48.0988;1.2089;A2;H3;1;-2.28;
13070;48.0988;1.2089;A2;H3;2;-3.2;
13070;48.0988;1.2089;A2;H3;3;-2.12;
13070;48.0988;1.2089;A2;H3;4;-2.78;
13071;48.0997;1.3162;A2;H3;1;-1.63;
13071;48.0997;1.3162;A2;H3;2;-2.46;
13071;48.0997;1.3162;A2;H3;3;-2.18;
13071;48.0997;1.3162;A2;H3;4;-1.95;
13072;48.1006;1.4236;A2;H3;1;-1.64;
13072;48.1006;1.4236;A2;H3;2;-3;
13072;48.1006;1.4236;A2;H3;3;-2.28;
13072;48.1006;1.4236;A2;H3;4;-1.86;
13073;48.1014;1.531;A2;H3;1;-1.66;
13073;48.1014;1.531;A2;H3;2;-3.34;
13073;48.1014;1.531;A2;H3;3;-2.24;
13073;48.1014;1.531;A2;H3;4;-1.9;
13074;48.1021;1.6384;A2;H3;1;-1.66;
13074;48.1021;1.6384;A2;H3;2;-3.6;
13074;48.1021;1.6384;A2;H3;3;-2.14;
13074;48.1021;1.6384;A2;H3;4;-1.91;
13075;48.1027;1.7458;A2;H3;1;-1.65;
13075;48.1027;1.7458;A2;H3;2;-3.35;
13075;48.1027;1.7458;A2;H3;3;-2.23;
13075;48.1027;1.7458;A2;H3;4;-1.91;
13076;48.1032;1.8532;A2;H3;1;-1.66;
13076;48.1032;1.8532;A2;H3;2;-2.36;
13076;48.1032;1.8532;A2;H3;3;-1.71;
13076;48.1032;1.8532;A2;H3;4;-2.12;
13077;48.1036;1.9606;A2;H3;1;-1.95;
13077;48.1036;1.9606;A2;H3;2;-3.17;
13077;48.1036;1.9606;A2;H3;3;-1.88;
13077;48.1036;1.9606;A2;H3;4;-2.39;
13078;48.1039;2.068;A2;H3;1;-2;
13078;48.1039;2.068;A2;H3;2;-3.32;
13078;48.1039;2.068;A2;H3;3;-1.9;
13078;48.1039;2.068;A2;H3;4;-2.36;
13079;48.1041;2.1754;A2;H3;1;-1.93;
13079;48.1041;2.1754;A2;H3;2;-2.87;
13079;48.1041;2.1754;A2;H3;3;-1.93;
